timestamp,lap time,stroke count,stroke type,data source
2026-06-05T15:41:46Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T15:43:48Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T15:44:14Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T15:45:59Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T15:51:56Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T15:56:57Z,00:00:30.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T15:57:44Z,00:00:39.000,10,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T15:59:27Z,00:00:18.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:00:44Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:01:19Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:02:00Z,00:00:33.000,8,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:02:54Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:06:02Z,00:00:31.000,11,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:06:48Z,00:00:31.000,9,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:07:36Z,00:00:49.000,17,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:08:40Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:09:00Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:13:11Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:25:59Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
2026-06-05T16:26:28Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED,Versa 4
